"","year","state","handgun","long_gun","other","multiple * 2","Total_sales"
"3762",2015,"Mariana Islands",0,2,0,0,2
"3763",2015,"Maryland",3227,5116,100,32,8475
"3764",2015,"Massachusetts",5205,2642,354,270,8471
"3765",2015,"Michigan",10428,8134,389,340,19291
"3766",2015,"Minnesota",9626,10862,503,730,21721
"3767",2015,"Mississippi",6771,4061,181,518,11531
"3768",2015,"Missouri",17715,12531,812,1852,32910
"3769",2015,"Montana",2695,4166,97,378,7336
"3770",2015,"Nebraska",134,1586,12,4,1736
"3771",2015,"Nevada",3891,2533,189,440,7053
"3772",2015,"New Hampshire",4277,3015,97,2,7391
"3773",2015,"New Jersey",4462,3002,130,0,7594
"3774",2015,"New Mexico",5084,3754,287,438,9563
"3775",2015,"New York",9004,13499,557,298,23358
"3776",2015,"North Carolina",950,9667,535,404,11556
"3777",2015,"North Dakota",1530,2666,77,160,4433
"3778",2015,"Ohio",26841,16124,1256,2044,46265
"3779",2015,"Oklahoma",12508,8819,841,1552,23720
"3780",2015,"Oregon",11238,9305,0,0,20543
"3781",2015,"Pennsylvania",45156,7908,0,0,53064
"3782",2015,"Puerto Rico",954,170,25,26,1175
"3783",2015,"Rhode Island",931,594,66,226,1817
"3784",2015,"South Carolina",8123,4493,364,572,13552
"3785",2015,"South Dakota",2474,3118,162,314,6068
"3786",2015,"Tennessee",19190,11361,0,1672,32223
"3787",2015,"Texas",41412,29218,2447,4104,77181
"3788",2015,"Utah",2720,3124,134,306,6284
"3789",2015,"Vermont",1470,1477,57,148,3152
"3790",2015,"Virgin Islands",18,6,0,2,26
"3791",2015,"Virginia",18272,12038,686,0,30996
"3792",2015,"Washington",14397,9063,1206,1012,25678
"3793",2015,"West Virginia",6777,5845,206,742,13570
"3794",2015,"Wisconsin",11606,12006,564,86,24262
"3795",2015,"Wyoming",1668,1995,70,194,3927
"3796",2015,"Alabama",17870,12707,701,1464,32742
"3797",2015,"Alaska",3114,3092,206,342,6754
"3798",2015,"Arizona",12720,7999,777,1158,22654
"3799",2015,"Arkansas",7010,5843,198,624,13675
"3800",2015,"California",38597,30120,3822,0,72539
"3801",2015,"Colorado",17716,14259,939,2224,35138
"3802",2015,"Connecticut",11432,4709,250,0,16391
"3803",2015,"Delaware",2145,1741,77,150,4113
"3804",2015,"District of Columbia",62,4,0,4,70
"3805",2015,"Florida",46739,22690,2279,3328,75036
"3806",2015,"Georgia",16366,9436,459,1166,27427
"3807",2015,"Guam",96,47,13,10,166
"3808",2015,"Hawaii",0,0,0,0,0
"3809",2015,"Idaho",3303,4416,179,330,8228
"3810",2015,"Illinois",17517,10329,0,1362,29208
"3811",2015,"Indiana",22176,13898,1201,1340,38615
"3812",2015,"Iowa",295,3211,24,14,3544
"3813",2015,"Kansas",6823,5529,296,634,13282
"3814",2015,"Kentucky",10407,8327,283,1058,20075
"3815",2015,"Louisiana",12506,9438,797,1178,23919
"3816",2015,"Maine",3634,3215,207,312,7368
"3817",2015,"Mariana Islands",0,2,0,0,2
"3818",2015,"Maryland",3235,5268,134,36,8673
"3819",2015,"Massachusetts",6905,3446,380,344,11075
"3820",2015,"Michigan",13506,10617,431,456,25010
"3821",2015,"Minnesota",10796,12244,575,818,24433
"3822",2015,"Mississippi",8788,5791,276,624,15479
"3823",2015,"Missouri",23164,15636,1086,2074,41960
"3824",2015,"Montana",3203,4804,125,468,8600
"3825",2015,"Nebraska",123,2037,16,14,2190
"3826",2015,"Nevada",4938,3075,242,542,8797
"3827",2015,"New Hampshire",4853,3215,105,0,8173
"3828",2015,"New Jersey",4924,3456,149,0,8529
"3829",2015,"New Mexico",6149,4853,357,550,11909
"3830",2015,"New York",9776,14574,663,308,25321
"3831",2015,"North Carolina",1182,12154,639,416,14391
"3832",2015,"North Dakota",2086,3302,92,210,5690
"3833",2015,"Ohio",32293,20400,1797,2700,57190
"3834",2015,"Oklahoma",14307,10437,981,1784,27509
"3835",2015,"Oregon",12693,11105,0,0,23798
"3836",2015,"Pennsylvania",56770,10644,0,0,67414
"3837",2015,"Puerto Rico",1131,163,59,34,1387
"3838",2015,"Rhode Island",1038,743,54,224,2059
"3839",2015,"South Carolina",9999,6364,446,648,17457
"3840",2015,"South Dakota",3103,4041,169,386,7699
"3841",2015,"Tennessee",22617,14513,0,1934,39064
"3842",2015,"Texas",53371,36853,2987,5068,98279
"3843",2015,"Utah",3186,3867,159,322,7534
"3844",2015,"Vermont",1522,1485,51,108,3166
"3845",2015,"Virgin Islands",9,3,0,0,12
"3846",2015,"Virginia",22865,15230,923,0,39018
"3847",2015,"Washington",15965,11213,1310,1072,29560
"3848",2015,"West Virginia",9314,6894,307,1006,17521
"3849",2015,"Wisconsin",14792,14421,680,66,29959
"3850",2015,"Wyoming",2023,2247,96,254,4620
"3851",2015,"Alabama",23552,14293,844,2218,40907
"3852",2015,"Alaska",3032,2552,211,504,6299
"3853",2015,"Arizona",13951,8211,754,1354,24270
"3854",2015,"Arkansas",8799,7037,201,1242,17279
"3855",2015,"California",37478,27480,4417,0,69375
"3856",2015,"Colorado",18284,12985,936,2340,34545
"3857",2015,"Connecticut",9806,3890,246,0,13942
"3858",2015,"Delaware",2135,1681,79,150,4045
"3859",2015,"District of Columbia",53,0,0,0,53
"3860",2015,"Florida",52791,24827,2303,3948,83869
"3861",2015,"Georgia",22438,11166,493,1924,36021
"3862",2015,"Guam",86,47,11,6,150
"3863",2015,"Hawaii",0,0,0,0,0
"3864",2015,"Idaho",3723,4415,206,548,8892
"3865",2015,"Illinois",23614,13379,0,2028,39021
"3866",2015,"Indiana",24373,13650,1152,1306,40481
"3867",2015,"Iowa",268,2984,35,14,3301
"3868",2015,"Kansas",7694,6109,320,954,15077
"3869",2015,"Kentucky",13909,9486,310,2084,25789
"3870",2015,"Louisiana",13427,9717,631,1286,25061
"3871",2015,"Maine",2962,2545,169,290,5966
"3872",2015,"Mariana Islands",0,3,2,0,5
"3873",2015,"Maryland",2815,4670,144,46,7675
"3874",2015,"Massachusetts",4621,2174,295,258,7348
"3875",2015,"Michigan",13093,9906,414,400,23813
"3876",2015,"Minnesota",9846,9858,645,748,21097
"3877",2015,"Mississippi",11559,6964,258,1048,19829
"3878",2015,"Missouri",26048,15858,1120,2692,45718
"3879",2015,"Montana",3178,4248,131,628,8185
"3880",2015,"Nebraska",133,2156,25,4,2318
"3881",2015,"Nevada",5338,3100,229,542,9209
"3882",2015,"New Hampshire",4184,2529,109,6,6828
"3883",2015,"New Jersey",4101,3005,123,0,7229
"3884",2015,"New Mexico",6039,4625,342,894,11900
"3885",2015,"New York",8512,13343,643,306,22804
"3886",2015,"North Carolina",1364,14638,772,792,17566
"3887",2015,"North Dakota",1862,2783,106,188,4939
"3888",2015,"Ohio",34137,18836,1682,3190,57845
"3889",2015,"Oklahoma",16251,10864,932,2482,30529
"3890",2015,"Oregon",13230,10932,0,0,24162
"3891",2015,"Pennsylvania",51886,8727,0,0,60613
"3892",2015,"Puerto Rico",1054,187,11,46,1298
"3893",2015,"Rhode Island",922,635,59,272,1888
"3894",2015,"South Carolina",13831,7072,500,1004,22407
"3895",2015,"South Dakota",3449,4167,173,422,8211
"3896",2015,"Tennessee",27069,16763,0,2452,46284
"3897",2015,"Texas",60204,39798,3091,6978,110071
"3898",2015,"Utah",3668,4018,211,434,8331
"3899",2015,"Vermont",1649,1421,83,130,3283
"3900",2015,"Virgin Islands",8,2,0,0,10
"3901",2015,"Virginia",23999,15237,1040,0,40276
"3902",2015,"Washington",15771,11434,1431,1482,30118
"3903",2015,"West Virginia",9538,7719,262,1442,18961
"3904",2015,"Wisconsin",13332,12361,746,122,26561
"3905",2015,"Wyoming",2131,2092,117,310,4650
"3906",2015,"Alabama",16291,12944,849,1478,31562
"3907",2015,"Alaska",2439,2050,225,214,4928
"3908",2015,"Arizona",10585,6808,723,1020,19136
"3909",2015,"Arkansas",5295,5760,202,638,11895
"3910",2015,"California",37560,23524,4060,0,65144
"3911",2015,"Colorado",15739,11932,1031,1794,30496
"3912",2015,"Connecticut",9910,3891,211,0,14012
"3913",2015,"Delaware",1910,1596,82,168,3756
"3914",2015,"District of Columbia",55,6,0,0,61
"3915",2015,"Florida",43909,21939,2433,3504,71785
"3916",2015,"Georgia",13650,9280,404,1156,24490
"3917",2015,"Guam",101,49,13,2,165
"3918",2015,"Hawaii",0,0,0,0,0
"3919",2015,"Idaho",2568,3342,187,306,6403
"3920",2015,"Illinois",20682,12203,0,1636,34521
"3921",2015,"Indiana",18433,11935,1081,1194,32643
"3922",2015,"Iowa",197,2486,44,18,2745
"3923",2015,"Kansas",5724,5577,331,608,12240
"3924",2015,"Kentucky",9629,7663,241,1070,18603
"3925",2015,"Louisiana",10760,10358,789,996,22903
"3926",2015,"Maine",2617,2285,168,234,5304
"3927",2015,"Mariana Islands",0,0,1,0,1
"3928",2015,"Maryland",2542,4795,108,24,7469
"3929",2015,"Massachusetts",5139,2568,337,246,8290
"3930",2015,"Michigan",9260,7923,436,382,18001
"3931",2015,"Minnesota",8181,7949,604,648,17382
"3932",2015,"Mississippi",6798,6220,261,628,13907
"3933",2015,"Missouri",21243,13943,1185,1800,38171
"3934",2015,"Montana",2204,3380,114,360,6058
"3935",2015,"Nebraska",169,2057,21,12,2259
"3936",2015,"Nevada",3936,2553,219,482,7190
"3937",2015,"New Hampshire",4097,2652,118,0,6867
"3938",2015,"New Jersey",3854,3163,127,0,7144
"3939",2015,"New Mexico",4548,3689,353,776,9366
"3940",2015,"New York",9002,12478,597,282,22359
"3941",2015,"North Carolina",1291,13043,641,426,15401
"3942",2015,"North Dakota",1672,2793,81,166,4712
"3943",2015,"Ohio",26268,16186,1678,2328,46460
"3944",2015,"Oklahoma",13234,9811,1006,1664,25715
"3945",2015,"Oregon",10601,8766,0,0,19367
"3946",2015,"Pennsylvania",44966,7800,0,0,52766
"3947",2015,"Puerto Rico",1031,148,11,36,1226
"3948",2015,"Rhode Island",886,622,63,280,1851
"3949",2015,"South Carolina",8767,6156,507,578,16008
"3950",2015,"South Dakota",2399,3631,188,294,6512
"3951",2015,"Tennessee",22197,15007,0,1940,39144
"3952",2015,"Texas",44153,36397,2852,4612,88014
"3953",2015,"Utah",2923,3317,198,270,6708
"3954",2015,"Vermont",1171,1081,72,92,2416
"3955",2015,"Virgin Islands",7,4,1,0,12
"3956",2015,"Virginia",21023,14433,844,0,36300
"3957",2015,"Washington",13781,9419,1423,946,25569
"3958",2015,"West Virginia",6881,5876,289,812,13858
"3959",2015,"Wisconsin",9703,9221,608,98,19630
"3960",2015,"Wyoming",1646,1830,106,200,3782
"3961",2014,"Alabama",23630,29449,773,2260,56112
"3962",2014,"Alaska",4259,4189,305,404,9157
"3963",2014,"Arizona",14200,11509,842,1176,27727
"3964",2014,"Arkansas",8260,14121,191,796,23368
"3965",2014,"California",66770,47409,6956,0,121135
"3966",2014,"Colorado",20924,19494,1067,2370,43855
"3967",2014,"Connecticut",11516,5542,257,0,17315
"3968",2014,"Delaware",2320,3079,89,182,5670
"3969",2014,"District of Columbia",50,3,0,0,53
"3970",2014,"Florida",50412,37098,2500,3908,93918
"3971",2014,"Georgia",19541,22872,539,1572,44524
"3972",2014,"Guam",117,58,21,14,210
"3973",2014,"Hawaii",0,0,0,0,0
"3974",2014,"Idaho",4260,6913,227,410,11810
"3975",2014,"Illinois",24857,19709,0,2026,46592
"3976",2014,"Indiana",23399,21186,1044,1670,47299
"3977",2014,"Iowa",260,5574,39,12,5885
"3978",2014,"Kansas",7333,10739,363,876,19311
"3979",2014,"Kentucky",14308,17629,308,1440,33685
"3980",2014,"Louisiana",15337,25507,740,1616,43200
"3981",2014,"Maine",3653,4701,223,324,8901
"3982",2014,"Mariana Islands",0,0,0,0,0
"3983",2014,"Maryland",2839,8357,115,24,11335
"3984",2014,"Massachusetts",5486,3263,383,366,9498
"3985",2014,"Michigan",11860,15576,433,444,28313
"3986",2014,"Minnesota",9357,13082,577,738,23754
"3987",2014,"Mississippi",10726,17253,268,910,29157
"3988",2014,"Missouri",27713,25507,1224,2310,56754
"3989",2014,"Montana",3913,6802,109,546,11370
"3990",2014,"Nebraska",184,4455,29,22,4690
"3991",2014,"Nevada",5202,4356,285,596,10439
"3992",2014,"New Hampshire",5059,4122,100,4,9285
"3993",2014,"New Jersey",3796,4768,148,0,8712
"3994",2014,"New Mexico",6575,6721,383,662,14341
"3995",2014,"New York",9349,21403,604,328,31684
"3996",2014,"North Carolina",1745,27082,658,460,29945
"3997",2014,"North Dakota",2020,4018,74,202,6314
"3998",2014,"Ohio",35658,30752,1609,2872,70891
"3999",2014,"Oklahoma",19055,20488,1054,2366,42963
"4000",2014,"Oregon",14346,13994,0,0,28340
"4001",2014,"Pennsylvania",61828,12737,0,0,74565
"4002",2014,"Puerto Rico",1158,205,12,60,1435
"4003",2014,"Rhode Island",895,894,59,266,2114
"4004",2014,"South Carolina",11905,14320,477,816,27518
"4005",2014,"South Dakota",3098,5897,160,310,9465
"4006",2014,"Tennessee",30117,30298,0,2808,63223
"4007",2014,"Texas",66280,78321,3420,6604,154625
"4008",2014,"Utah",4744,8018,206,476,13444
"4009",2014,"Vermont",1306,1715,70,114,3205
"4010",2014,"Virgin Islands",13,0,0,0,13
"4011",2014,"Virginia",24410,24225,1092,0,49727
"4012",2014,"Washington",19476,15253,1647,1314,37690
"4013",2014,"West Virginia",9844,12767,338,1066,24015
"4014",2014,"Wisconsin",12139,14806,574,86,27605
"4015",2014,"Wyoming",2729,3383,111,236,6459
"4016",2014,"Alabama",16301,22502,544,1926,41273
"4017",2014,"Alaska",3047,3798,257,428,7530
"4018",2014,"Arizona",9974,9362,643,954,20933
"4019",2014,"Arkansas",5277,12356,166,674,18473
"4020",2014,"California",43779,34964,4087,0,82830
"4021",2014,"Colorado",15478,16152,847,2470,34947
"4022",2014,"Connecticut",9106,4957,167,0,14230
"4023",2014,"Delaware",1846,2649,78,110,4683
"4024",2014,"District of Columbia",43,2,0,0,45
"4025",2014,"Florida",39126,30723,1974,3610,75433
"4026",2014,"Georgia",12951,16489,418,1412,31270
"4027",2014,"Guam",89,47,17,14,167
"4028",2014,"Hawaii",0,0,0,0,0
"4029",2014,"Idaho",2611,5013,168,326,8118
"4030",2014,"Illinois",19282,18280,0,1760,39322
"4031",2014,"Indiana",16681,20381,824,1380,39266
"4032",2014,"Iowa",174,5018,19,8,5219
"4033",2014,"Kansas",5428,9622,227,742,16019
"4034",2014,"Kentucky",8807,15632,228,1108,25775
"4035",2014,"Louisiana",10660,19375,548,1284,31867
"4036",2014,"Maine",2356,4426,137,284,7203
"4037",2014,"Mariana Islands",0,1,0,2,3
"4038",2014,"Maryland",2290,8896,84,26,11296
"4039",2014,"Massachusetts",4698,3370,360,330,8758
"4040",2014,"Michigan",8752,17256,281,378,26667
"4041",2014,"Minnesota",6462,13470,405,622,20959
"4042",2014,"Mississippi",6019,13482,207,698,20406
"4043",2014,"Missouri",23419,26565,841,2240,53065
"4044",2014,"Montana",2442,5296,92,418,8248
"4045",2014,"Nebraska",135,3757,20,10,3922
"4046",2014,"Nevada",3807,3308,230,472,7817
"4047",2014,"New Hampshire",3838,3784,72,2,7696
"4048",2014,"New Jersey",3141,4357,114,0,7612
"4049",2014,"New Mexico",4734,5370,261,520,10885
"4050",2014,"New York",6959,22126,489,290,29864
"4051",2014,"North Carolina",1210,22312,483,452,24457
"4052",2014,"North Dakota",1447,4023,69,220,5759
"4053",2014,"Ohio",26893,32001,1413,2588,62895
"4054",2014,"Oklahoma",14060,17558,911,2022,34551
"4055",2014,"Oregon",10465,11486,0,0,21951
"4056",2014,"Pennsylvania",57010,13907,22,0,70939
"4057",2014,"Puerto Rico",1146,171,14,42,1373
"4058",2014,"Rhode Island",836,796,48,264,1944
"4059",2014,"South Carolina",8668,10869,412,830,20779
"4060",2014,"South Dakota",2231,5750,115,300,8396
"4061",2014,"Tennessee",21010,24913,0,2106,48029
"4062",2014,"Texas",47340,58551,2544,5630,114065
"4063",2014,"Utah",3189,5890,146,426,9651
"4064",2014,"Vermont",932,1814,47,72,2865
"4065",2014,"Virgin Islands",12,2,0,0,14
"4066",2014,"Virginia",19685,23164,898,0,43747
"4067",2014,"Washington",16080,13996,1886,1252,33214
"4068",2014,"West Virginia",6057,12780,181,912,19930
"4069",2014,"Wisconsin",8645,16950,434,102,26131
"4070",2014,"Wyoming",1675,2637,85,198,4595
"4071",2014,"Alabama",13930,14643,507,1622,30702
"4072",2014,"Alaska",3997,4406,246,580,9229
"4073",2014,"Arizona",9557,7966,577,1034,19134
"4074",2014,"Arkansas",5164,9255,138,712,15269
"4075",2014,"California",42829,30607,3536,0,76972
"4076",2014,"Colorado",14704,14649,746,2130,32229
"4077",2014,"Connecticut",8934,4654,119,0,13707
"4078",2014,"Delaware",1562,1941,65,148,3716
"4079",2014,"District of Columbia",50,1,0,2,53
"4080",2014,"Florida",38428,23668,1904,3484,67484
"4081",2014,"Georgia",11239,12696,337,1218,25490
"4082",2014,"Guam",112,40,14,12,178
"4083",2014,"Hawaii",0,0,0,0,0
"4084",2014,"Idaho",2351,5239,125,350,8065
"4085",2014,"Illinois",17927,14023,0,1556,33506
"4086",2014,"Indiana",16054,15005,733,1230,33022
"4087",2014,"Iowa",176,3667,22,6,3871
"4088",2014,"Kansas",4725,6092,248,598,11663
"4089",2014,"Kentucky",8530,11463,211,1308,21512
"4090",2014,"Louisiana",9658,15343,519,1340,26860
"4091",2014,"Maine",2800,6552,117,360,9829
"4092",2014,"Mariana Islands",0,2,0,0,2
"4093",2014,"Maryland",2410,5964,104,30,8508
"4094",2014,"Massachusetts",4902,3343,272,348,8865
"4095",2014,"Michigan",8642,13602,279,398,22921
"4096",2014,"Minnesota",7461,17386,407,748,26002
"4097",2014,"Mississippi",6024,8325,176,710,15235
"4098",2014,"Missouri",18128,20255,834,2074,41291
"4099",2014,"Montana",2651,6683,88,478,9900
"4100",2014,"Nebraska",130,2698,13,6,2847
"4101",2014,"Nevada",3830,2880,195,482,7387
"4102",2014,"New Hampshire",3975,4109,90,4,8178
"4103",2014,"New Jersey",3583,3736,116,0,7435
"4104",2014,"New Mexico",4910,4780,246,818,10754
"4105",2014,"New York",8190,21900,392,304,30786
"4106",2014,"North Carolina",1155,15491,465,460,17571
"4107",2014,"North Dakota",1598,5306,62,196,7162
"4108",2014,"Ohio",25552,22111,1495,2578,51736
"4109",2014,"Oklahoma",12353,12430,717,1862,27362
"4110",2014,"Oregon",9939,10701,0,0,20640
"4111",2014,"Pennsylvania",50150,10758,0,0,60908
"4112",2014,"Puerto Rico",1151,195,8,44,1398
"4113",2014,"Rhode Island",907,806,55,220,1988
"4114",2014,"South Carolina",7251,7633,271,600,15755
"4115",2014,"South Dakota",2172,6508,122,302,9104
"4116",2014,"Tennessee",19184,17453,0,1786,38423
"4117",2014,"Texas",39725,44864,2317,5272,92178
"4118",2014,"Utah",2335,4064,83,310,6792
"4119",2014,"Vermont",1130,1853,57,116,3156
"4120",2014,"Virgin Islands",27,1,0,0,28
"4121",2014,"Virginia",18009,17273,934,0,36216
"4122",2014,"Washington",13942,12017,1205,1168,28332
"4123",2014,"West Virginia",6080,9459,178,970,16687
"4124",2014,"Wisconsin",10459,16475,456,82,27472
"4125",2014,"Wyoming",1597,2630,56,226,4509
"4126",2014,"Alabama",12337,13130,456,1442,27365
"4127",2014,"Alaska",2416,3273,120,340,6149
"4128",2014,"Arizona",8689,7451,606,1040,17786
"4129",2014,"Arkansas",4074,6480,115,698,11367
"4130",2014,"California",37720,28503,3278,0,69501
"4131",2014,"Colorado",13033,12658,639,1798,28128
"4132",2014,"Connecticut",7785,3660,144,0,11589
"4133",2014,"Delaware",1370,1688,45,116,3219
"4134",2014,"District of Columbia",47,1,0,0,48
"4135",2014,"Florida",37253,21661,1791,3444,64149
"4136",2014,"Georgia",9973,9497,294,1036,20800
"4137",2014,"Guam",86,44,47,8,185
"4138",2014,"Hawaii",0,0,0,0,0
"4139",2014,"Idaho",2367,4956,69,348,7740
"4140",2014,"Illinois",16060,12191,0,1642,29893
"4141",2014,"Indiana",13876,12326,647,1230,28079
"4142",2014,"Iowa",178,2660,23,8,2869
"4143",2014,"Kansas",3935,5343,187,526,9991
"4144",2014,"Kentucky",6912,8077,183,996,16168
"4145",2014,"Louisiana",11352,16638,518,1638,30146
"4146",2014,"Maine",2440,4596,120,342,7498
"4147",2014,"Mariana Islands",0,2,0,0,2
"4148",2014,"Maryland",2282,4797,87,26,7192
"4149",2014,"Massachusetts",4098,2420,254,258,7030
"4150",2014,"Michigan",7668,12051,242,358,20319
"4151",2014,"Minnesota",6621,15768,375,606,23370
"4152",2014,"Mississippi",7427,8847,190,852,17316
"4153",2014,"Missouri",14837,14838,646,1782,32103
"4154",2014,"Montana",2562,5273,76,438,8349
"4155",2014,"Nebraska",90,2156,13,12,2271
"4156",2014,"Nevada",3517,2803,153,488,6961
"4157",2014,"New Hampshire",3466,3192,67,4,6729
"4158",2014,"New Jersey",3492,2854,124,0,6470
"4159",2014,"New Mexico",4080,4168,203,488,8939
"4160",2014,"New York",7350,16835,455,250,24890
"4161",2014,"North Carolina",926,12314,364,404,14008
"4162",2014,"North Dakota",1389,3798,49,174,5410
"4163",2014,"Ohio",20852,17783,912,2132,41679
"4164",2014,"Oklahoma",10040,10567,573,1754,22934
"4165",2014,"Oregon",9089,10389,0,0,19478
"4166",2014,"Pennsylvania",42506,8823,0,0,51329
"4167",2014,"Puerto Rico",1018,224,11,52,1305
"4168",2014,"Rhode Island",779,627,49,210,1665
"4169",2014,"South Carolina",6192,6127,253,594,13166
"4170",2014,"South Dakota",2006,4479,109,312,6906
"4171",2014,"Tennessee",16841,14442,0,1610,32893
"4172",2014,"Texas",34837,46899,1949,4752,88437
"4173",2014,"Utah",2458,4059,90,288,6895
"4174",2014,"Vermont",1033,1604,45,114,2796
"4175",2014,"Virgin Islands",8,4,0,0,12
"4176",2014,"Virginia",16028,14835,754,0,31617
"4177",2014,"Washington",11366,10589,919,1064,23938
"4178",2014,"West Virginia",5203,7365,189,850,13607
"4179",2014,"Wisconsin",9224,13579,412,62,23277
"4180",2014,"Wyoming",1514,2483,53,194,4244
"4181",2014,"Alabama",13082,11806,504,1562,26954
"4182",2014,"Alaska",2923,3852,143,462,7380
"4183",2014,"Arizona",9189,7159,616,1000,17964
"4184",2014,"Arkansas",4075,5296,102,600,10073
"4185",2014,"California",38710,30590,3454,0,72754
"4186",2014,"Colorado",14088,12531,639,1816,29074
"4187",2014,"Connecticut",6001,2553,77,0,8631
"4188",2014,"Delaware",1427,1623,53,106,3209
"4189",2014,"District of Columbia",44,3,0,0,47
"4190",2014,"Florida",37260,19794,2009,3298,62361
"4191",2014,"Georgia",10608,8358,291,1004,20261
"4192",2014,"Guam",82,47,29,8,166
"4193",2014,"Hawaii",0,0,0,0,0
"4194",2014,"Idaho",2298,3968,97,328,6691
"4195",2014,"Illinois",16532,12191,0,1432,30155
"4196",2014,"Indiana",15459,12168,662,1080,29369
"4197",2014,"Iowa",117,2205,18,6,2346
"4198",2014,"Kansas",3930,4968,201,608,9707
